lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
9.0,59.95639731484989,63.30901585437971,63.902407630750986,63.970681699511495,3.652800052415585,10.839522357593612,9.391444107570079,1.8077548021610657,0.18057709057114074,0.9177971116591929,1.2589428953632151,1.414552662278223
9.1,59.956397270757826,63.328598350807994,63.940237295540506,64.03668850553747,3.6528000544110046,10.841412006872803,9.398569107800931,1.8272872727100498,0.18775512996296656,0.9333453628262848,1.277184942701428,1.4336693730728256
9.2,59.95639723163139,63.34770031027699,63.977127345172896,64.10101755971242,3.652800057325397,10.843169738986598,9.405197888191214,1.8454635967998825,0.19471447279737067,0.9484336480982869,1.2948985853911577,1.452245042930189
9.3,59.95639719506374,63.36633916531822,64.01311239879443,64.16373224057139,3.6528000592908225,10.844805422915536,9.411367558420123,1.8623850375049842,0.20145506032731608,0.9630607876675413,1.312081347805816,1.4702755036703445
9.4,59.9563971583652,63.38453151781324,64.04822539836033,64.22489278341804,3.6528000609692652,10.846328430044366,9.417113313067574,1.878147575041316,0.20797698930859854,0.9772259826703191,1.328731253792184,1.4877571945732826
9.5,59.95639712082391,63.40229318916075,64.08249770983825,64.2845564725023,3.6528000627500585,10.847747631530543,9.422468464717028,1.8928420460409838,0.21428050624622946,0.99092880261931,1.3448468118040853,1.5046871467383378
9.6,59.956397090883094,63.41963927031191,64.11595922005978,64.34277782176359,3.652800064675218,10.849071414682202,9.427464508006068,1.9065543226880188,0.22036600085648106,1.0041691713973786,1.3604269984137682,1.5210629656201125
9.7,59.95639705818527,63.436584145569185,64.14863840788976,64.3996087271516,3.652800066409409,10.850307699595977,9.432131183736828,1.9193654905262711,0.22623399945514217,1.0169473531479125,1.37547124159329,1.5368828130003245
9.8,59.95639702697319,63.453141553922734,64.18056244301033,64.45509863511705,3.6528000680209374,10.85146396134913,9.436496551698015,1.9313520364571155,0.2318851587667758,1.0292639385392297,1.3899794040259137,1.5521453884574046
9.9,59.95639699602735,63.46932461255016,64.21175724998142,64.50929467634784,3.652800069498831,10.852547243235643,9.44058704827704,1.9425860149719325,0.23732026000468776,1.04111983158587,1.4039517669072004,1.566849910989347
10.0,59.95639696550237,63.485145855596066,64.24224758195965,64.56224180188221,3.652800071111399,10.853564175688936,9.444427552894966,1.9531352246422666,0.24254020305740545,1.0525162364908258,1.4173890135774325,1.580996100154745
10.1,59.956396940759575,63.50061726873339,64.27205708814417,64.61398290886972,3.65280007264426,10.854520987174496,9.448041440658914,1.963063364649863,0.24754600129063423,1.0634546454482758,1.4302922139547818,1.5945841576001833
10.2,59.95639691336206,63.51575030657166,64.30120836433215,64.66455894763621,3.6528000374740968,10.855423269728353,9.451450230749835,1.9724296499959117,0.25233878992360265,1.0739368481199951,1.4426628290007977,1.6076147638835767
10.3,59.95639688938951,63.530555939371716,64.3297230255383,64.71400904258293,3.6528001152737137,10.856277546978152,9.45467619953956,1.9812923830943314,0.2569197351611384,1.0839647829350374,1.4545025686589277,1.6200889621068544
10.4,59.95639686966149,63.545044666243015,64.35762174848605,64.76237058414051,3.652800092743885,10.857087460928685,9.457736139985938,1.989700703486116,0.2612902410157987,1.0935408623854777,1.4658136883802808,1.6320083794674336
10.5,59.95639684441335,63.559226536211696,64.38492431861286,64.80967932070419,3.6528000841757255,10.85785860050888,9.460649337487993,1.9977053155702782,0.26545167804115455,1.1026675374734318,1.4765985818243956,1.6433749065659569
10.6,59.95639682920053,63.57311119502046,64.41164969665239,64.85596946333807,3.6528000815432873,10.858595380289476,9.463432466163427,2.0053517525255153,0.269405552622448,1.1113475630808893,1.4868600217836585,1.6541908758618242
10.7,59.95639681093587,63.58670787109893,64.43781603277112,64.90127374382575,3.652800081547722,10.8593019404183,9.466101099959623,2.012682469566837,0.2731534529959602,1.1195839083807146,1.4966010729797168,1.664458987540424
10.8,59.95639679258182,63.60002542543413,64.46344073234968,64.94562351255766,3.652800082616842,10.859982139739948,9.46866973112391,2.01973694257503,0.27669704651141747,1.127379748518245,1.5058250798792268,1.674182293033097
10.9,59.9563967779654,63.613072360627434,64.48854048625165,64.98904880424534,3.6528000836714516,10.860639560860932,9.471151807530031,2.0265517899813097,0.28003807582437146,1.134738454853683,1.514535653352632,1.6833641778151838
11.0,59.95639676038124,63.62585683130247,64.51313130080617,65.03157840084602,3.6528000362396797,10.861277189691998,9.4735592336713,2.0331601766137357,0.2831783727688436,1.1416636128365463,1.5227366824658943,1.6920083630000609
11.1,59.95639674540768,63.6383866760971,64.53722854450832,65.0732399060042,3.6528000728764867,10.86189902035526,9.475905038338308,2.039595443580924,0.28611976893263213,1.1481588786236574,1.530432199858514,1.700118797849236
11.2,59.956396734032396,63.65066942239126,64.56084697079228,65.11405979742266,3.652800083986328,10.862507118309278,9.478198569582151,2.0458847589322406,0.28886425074391675,1.1542282175649339,1.5376265940706735,1.7076998111635273
11.3,59.956396721946405,63.66271230080741,64.58400074778504,65.1540634830236,3.65280008748333,10.863104208895612,9.480449779002855,2.0520549020071304,0.29141381692269014,1.1598756780190098,1.54432439984085,1.7147559479856649
11.4,59.95639671598316,63.67452227021794,64.60670349585709,65.19327536164829,3.652800089094338,10.863692715433565,9.482667664164286,2.058130245907055,0.29377052773527235,1.1651054647731722,1.550530360722279,1.72129200971066
11.5,59.956396705845556,63.686106012307924,64.62896829870964,65.23171886005034,3.6528000904161915,10.86427482673988,9.484860403764666,2.064132998077972,0.2959364983272115,1.169921925292628,1.5562494126197157,1.727313035336801
11.6,59.9563966988286,63.69746996715196,64.65080774787133,65.26941649597401,3.6528000763515274,10.864852420560839,9.487035254976233,2.070083121408562,0.2979139003638241,1.1743295486836067,1.56148667873553,1.732824291133723
11.7,59.956396693690664,63.708620327740334,64.67223395202208,65.30638991048762,3.652800091377658,10.865427605601564,9.489199467425895,2.075999610234142,0.29970493082782795,1.17833291456303,1.566247420062226,1.7378312285653914
11.8,59.956396689295566,63.71956305690117,64.69325856423167,65.34265991378693,3.6528000932830036,10.866001712573153,9.491358645326653,2.081898358339385,0.30131186247592034,1.1819367672760392,1.5705370978276596,1.7423395231901133
