lam,d0_10,d0_50,d0_100,d0_190
24.5,8.586558225379882,7.12194431716252,4.761183141836844,1.7674642538567655
24.6,8.596825716266487,7.139583978135181,4.783815040917914,1.7965078926142497
24.7,8.607023217948825,7.157101085003896,4.806288199303378,1.82534568930416
24.8,8.617151449143249,7.1744969204859546,4.8286042955419655,1.8539798467935693
24.9,8.627211118707946,7.191772749360544,4.850764984443343,1.8824125363567803
25.0,8.637202925811959,7.208929818782252,4.8727718974986125,1.9106458982435452
25.1,8.647127560100826,7.22596935858862,4.8946266432917875,1.9386820422361077
25.2,8.656985701858648,7.242892581600563,4.916330807902797,1.9665230481934397
25.3,8.66677802216702,7.259700683917205,4.9378859553016285,1.994170966583856
25.4,8.676505183060632,7.276394845204058,4.959293627734468,2.021627819006791
25.5,8.68616783767976,7.2929762289756015,4.980555346101734,2.0488955987026283
25.6,8.69576663041959,7.309445982871849,5.001672610327727,2.075976271052217
25.7,8.70530219707673,7.32580523892918,5.022646899723307,2.102871774065415
25.8,8.714775164992513,7.342055113845903,5.043479673340668,2.129584018859713
25.9,8.724186153193722,7.358196709242101,5.064172370320447,2.156114890128666
26.0,8.733535772530237,7.374231111914345,5.084726410232457,2.182466246600119
26.1,8.74282462581016,7.3901593940851225,5.105143193408765,2.2086399214853603
26.2,8.752053307932162,7.405982613647517,5.125424101270114,2.234637722918485
26.3,8.761222406015197,7.4217018144045515,5.145570496646102,2.260461434387207
26.4,8.770332499525818,7.43731802630406,5.1655837240881555,2.2861128151542935
26.5,8.779384160402703,7.452832265668767,5.185465110176601,2.3115936006702045
26.6,8.788377953179122,7.468245535421641,5.205215963821549,2.3369055029779138
26.7,8.797314435102738,7.4835588253070755,5.224837576557591,2.362050211108893
26.8,8.80619415625312,7.49877311210727,5.244331222832822,2.387029391470949
26.9,8.815017659657162,7.513889359854842,5.263698160291355,2.411844688228731
27.0,8.823785481402016,7.528908520040865,5.282939630051509,2.436497723676165
27.1,8.832498150746112,7.543831531818957,5.302056856977047,2.4609900986013673
27.2,8.841156190227808,7.558659322205473,5.3210510499444705,2.4853233926441574
27.3,8.849760115772188,7.573392806275655,5.339923402103427,2.5094991646470866
27.4,8.858310436795673,7.5880328873560945,5.358675091133841,2.533518952998246
27.5,8.866807656308655,7.60258045721341,5.37730727949628,2.557384275968595
27.6,8.875252271016302,7.617036396239331,5.395821114678595,2.5810966320410915
27.7,8.883644771417366,7.631401573632072,5.414217729437553,2.604657500235307
27.8,8.891985641901119,7.645676847574563,5.4324982420350665,2.628068340423627
27.9,8.90027536084259,7.659863065408886,5.45066375647107,2.6513305936426566
28.0,8.908514400695836,7.6739610638077655,5.468715362710781,2.674445682397488
28.1,8.916703228085675,7.687971668942412,5.486654136908268,2.697415010961251
28.2,8.924842303897602,7.7018956966474885,5.504481141626022,2.7202399656679597
28.3,8.932932083366028,7.715733952583061,5.522197426048593,2.742921915199448
28.4,8.940973016160912,7.72948723239296,5.539804026194737,2.7654622108676636
28.5,8.94896554647288,7.743156321860843,5.557301965123912,2.7878621868914375
28.6,8.956910113096635,7.756741997062928,5.574692253138648,2.8101231606664943
28.7,8.964807149512948,7.770245024517822,5.591975887984456,2.832246433032772
28.8,8.97265708396909,7.783666161334058,5.609153855044532,2.8542332885338615
