lam,d0_10,d0_50,d0_100,d0_190,d2_10,d2_50,d2_100,d2_190,eps_10,eps_50,eps_100,eps_190
32.0,102.61140000000356,65.4479141009404,47.18041198384998,27.95962720982218,-0.6689957889967896,-6.632205558489734,-13.232726407345174,-22.321561550221304,1.270918573758023,2.0643626457963222,2.0523906988316045,2.14673760775636
32.1,102.61139999997961,65.44833601336151,47.181215436479455,27.961049390393168,-0.6689957775728783,-6.632190970702833,-13.232679254285285,-22.321441124995335,1.2709185127225278,2.0642830228528855,2.0521946591332596,2.146321780013344
32.2,102.6113999999866,65.44875799888656,47.18201900927584,27.962471731341882,-0.6689957656552582,-6.632176373369336,-13.232632074231372,-22.32132063192928,1.270918448526905,2.064203364503982,2.0519985421162907,2.145905800063389
32.3,102.6114000000069,65.44917985917267,47.182822326893216,27.96389356834293,-0.668995753270626,-6.6321617736539595,-13.232584890165963,-22.321200129647497,1.2709183807092268,2.0641237094222364,2.0518024422866805,2.145489867129334
32.4,102.61140000000132,65.44960139908636,47.183625018382195,27.965314247856114,-0.6689957404462734,-6.632147178607522,-13.23253772469732,-22.321079675806562,1.2709183096972114,2.0640440952112225,2.0516064504106666,2.145074176717901
32.5,102.61139999999898,65.45002242688082,47.18442671887662,27.96673312766744,-0.6689957272082192,-6.632132595153412,-13.232490600030774,-22.320959327044683,1.2709182356432558,2.0639645590408007,2.0514106597771664,2.1446589211165716
32.6,102.61140000000161,65.45044275428008,47.18522707091802,27.968149577247384,-0.66899571358175,-6.632118030086808,-13.232443537962443,-22.32083913895312,1.2709181588654235,2.0638851372374223,2.0512151584136835,2.1442442890690017
32.7,102.61139999999509,65.45086219659797,47.18602572393137,27.96956297810733,-0.6689956995915949,-6.632103490071221,-13.23239655986687,-22.320719166047247,1.2709180794031583,2.0638058656043086,2.0510200338874554,2.1438304656664844
32.8,102.61140000000012,65.45128057284968,47.18682233390699,27.970972724154226,-0.6689956852617507,-6.6320889816342135,-13.232349686683746,-22.32059946173585,1.270917997454971,2.0637267791158025,2.0508253722059133,2.143417632277473
32.9,102.61139999999693,65.45169770582038,47.187616564315576,27.972378221988198,-0.6689956706156731,-6.632074511165398,-13.232302938910873,-22.320480078296775,1.2709179132211663,2.063647912041359,2.0506312571946803,2.1430059664587144
